1.000000000000000000e+00,-1.510507985949516296e-02,-2.200468629598617554e-02,3.239390999078750610e-02,2.362293004989624023e-02,2.423082478344440460e-03,-1.132822129875421524e-03,9.784949943423271179e-04
-1.510507985949516296e-02,9.999998807907104492e-01,7.656265981495380402e-03,-2.340800873935222626e-02,-4.353314172476530075e-03,-5.402549169957637787e-03,1.834782585501670837e-02,-3.487919457256793976e-05
-2.200468629598617554e-02,7.656265981495380402e-03,1.000000238418579102e+00,-1.603983342647552490e-02,-2.160301897674798965e-03,-3.312050364911556244e-03,2.117652446031570435e-02,2.088929526507854462e-02
3.239390999078750610e-02,-2.340800873935222626e-02,-1.603983342647552490e-02,9.999997615814208984e-01,2.533383667469024658e-02,2.567707933485507965e-02,-2.730599604547023773e-03,3.523498028516769409e-02
2.362293004989624023e-02,-4.353314172476530075e-03,-2.160301897674798965e-03,2.533383667469024658e-02,9.999998211860656738e-01,-1.699450612068176270e-02,1.737293228507041931e-02,1.310465112328529358e-02
2.423082478344440460e-03,-5.402549169957637787e-03,-3.312050364911556244e-03,2.567707933485507965e-02,-1.699450612068176270e-02,1.000000357627868652e+00,-6.132680922746658325e-03,1.465064752846956253e-02
-1.132822129875421524e-03,1.834782585501670837e-02,2.117652446031570435e-02,-2.730599604547023773e-03,1.737293228507041931e-02,-6.132680922746658325e-03,1.000000119209289551e+00,2.259710431098937988e-02
9.784949943423271179e-04,-3.487919457256793976e-05,2.088929526507854462e-02,3.523498028516769409e-02,1.310465112328529358e-02,1.465064752846956253e-02,2.259710431098937988e-02,9.999998807907104492e-01
