total_loss,nll_loss,entropy_penalty
4.789910316467285156e-01,1.017745286226272583e-01,3.772164881229400635e-01
7.213655710220336914e-01,3.570623397827148438e-01,3.643032014369964600e-01
5.768645405769348145e-01,2.180120795965194702e-01,3.588524460792541504e-01
4.715168476104736328e-01,1.068452745676040649e-01,3.646715581417083740e-01
6.181367635726928711e-01,2.481005489826202393e-01,3.700362443923950195e-01
3.993465304374694824e-01,2.325757779181003571e-02,3.760889470577239990e-01
4.996273517608642578e-01,1.278562843799591064e-01,3.717710673809051514e-01
4.183721542358398438e-01,6.153811886906623840e-02,3.568340241909027100e-01
4.915511608123779297e-01,1.560297459363937378e-01,3.355214297771453857e-01
4.953778982162475586e-01,1.587427705526351929e-01,3.366351425647735596e-01
1.063840389251708984e+00,7.132038474082946777e-01,3.506365120410919189e-01
4.712094366550445557e-01,1.207531318068504333e-01,3.504562973976135254e-01
4.374743700027465820e-01,8.211245387792587280e-02,3.553619086742401123e-01
3.842994868755340576e-01,3.140525892376899719e-02,3.528942167758941650e-01
5.134620666503906250e-01,1.647693365812301636e-01,3.486927449703216553e-01
4.407331049442291260e-01,1.003187820315361023e-01,3.404143154621124268e-01
7.444949150085449219e-01,4.155111908912658691e-01,3.289836943149566650e-01
6.151899099349975586e-01,2.839452624320983887e-01,3.312446773052215576e-01
3.338873684406280518e-01,7.778807543218135834e-03,3.261085748672485352e-01
5.174884796142578125e-01,2.023143917322158813e-01,3.151740729808807373e-01
3.252445161342620850e-01,1.019154954701662064e-02,3.150529563426971436e-01
8.145548701286315918e-01,5.025987029075622559e-01,3.119561672210693359e-01
4.932660460472106934e-01,1.786743253469467163e-01,3.145917057991027832e-01
4.445278942584991455e-01,1.284552514553070068e-01,3.160726428031921387e-01
5.159045457839965820e-01,2.030431926250457764e-01,3.128613829612731934e-01
3.364913165569305420e-01,2.243748866021633148e-02,3.140538334846496582e-01
5.925818681716918945e-01,2.788499295711517334e-01,3.137319087982177734e-01
7.491390705108642578e-01,4.346831142902374268e-01,3.144559264183044434e-01
3.319589197635650635e-01,2.245289087295532227e-02,3.095060288906097412e-01
4.134868979454040527e-01,1.118363142013549805e-01,3.016505837440490723e-01
3.137219846248626709e-01,2.268386445939540863e-02,2.910381257534027100e-01
6.674306392669677734e-01,3.875845372676849365e-01,2.798461019992828369e-01
5.689165592193603516e-01,2.942143082618713379e-01,2.747022509574890137e-01
4.046869277954101562e-01,1.397393345832824707e-01,2.649475932121276855e-01
1.051394939422607422e+00,7.960259914398193359e-01,2.553689181804656982e-01
6.338492035865783691e-01,3.757778108119964600e-01,2.580713927745819092e-01
4.262514114379882812e-01,1.572495996952056885e-01,2.690018117427825928e-01
2.908349633216857910e-01,1.830610632896423340e-02,2.725288569927215576e-01
1.648307919502258301e+00,1.376961469650268555e+00,2.713464498519897461e-01
6.651840209960937500e-01,3.850028514862060547e-01,2.801811397075653076e-01
5.643718242645263672e-01,2.761197090148925781e-01,2.882520854473114014e-01
3.495429158210754395e-01,5.994953960180282593e-02,2.895933687686920166e-01
5.520737767219543457e-01,2.680619657039642334e-01,2.840118110179901123e-01
4.238718748092651367e-01,1.465848535299301147e-01,2.772870361804962158e-01
6.297489404678344727e-01,3.586773574352264404e-01,2.710716128349304199e-01
1.453654885292053223e+00,1.190281271934509277e+00,2.633735835552215576e-01
5.271325707435607910e-01,2.633295059204101562e-01,2.638030648231506348e-01
3.600448071956634521e-01,9.837108105421066284e-02,2.616737186908721924e-01
5.531364679336547852e-01,2.955347895622253418e-01,2.576016485691070557e-01
3.537403047084808350e-01,1.015399917960166931e-01,2.522003054618835449e-01
2.614649832248687744e-01,1.457039639353752136e-02,2.468945831060409546e-01
1.579283356666564941e+00,1.340156912803649902e+00,2.391264885663986206e-01
8.085139989852905273e-01,5.759812593460083008e-01,2.325327396392822266e-01
5.270826816558837891e-01,2.793174684047698975e-01,2.477652281522750854e-01
9.571313858032226562e-01,6.989844441413879395e-01,2.581469714641571045e-01
7.143765687942504883e-01,4.451081156730651855e-01,2.692684531211853027e-01
3.473594188690185547e-01,7.658676058053970337e-02,2.707726657390594482e-01
6.563920974731445312e-01,3.885064423084259033e-01,2.678856849670410156e-01
1.083441495895385742e+00,8.140435218811035156e-01,2.693979144096374512e-01
4.589190483093261719e-01,1.870300322771072388e-01,2.718890309333801270e-01
7.711002826690673828e-01,5.020328164100646973e-01,2.690674364566802979e-01
2.758225798606872559e-01,7.445778697729110718e-03,2.683767974376678467e-01
4.717085957527160645e-01,2.058882564306259155e-01,2.658203244209289551e-01
3.580657243728637695e-01,9.307346493005752563e-02,2.649922668933868408e-01
4.250770211219787598e-01,1.661075055599212646e-01,2.589695155620574951e-01
1.956929564476013184e+00,1.707088708877563477e+00,2.498408108949661255e-01
3.502060770988464355e-01,8.072374761104583740e-02,2.694823145866394043e-01
4.511892199516296387e-01,1.785082519054412842e-01,2.726809680461883545e-01
7.124152183532714844e-01,4.451545476913452148e-01,2.672606408596038818e-01
1.123751759529113770e+00,8.644496202468872070e-01,2.593021094799041748e-01
5.365216732025146484e-01,2.814996838569641113e-01,2.550220191478729248e-01
4.509797096252441406e-01,2.012131065130233765e-01,2.497665882110595703e-01
6.963722705841064453e-01,4.487285017967224121e-01,2.476437538862228394e-01
3.772138059139251709e-01,1.260312497615814209e-01,2.511825561523437500e-01
1.916046977043151855e+00,1.660779833793640137e+00,2.552671134471893311e-01
1.304374098777770996e+00,1.043727040290832520e+00,2.606470286846160889e-01
7.115321159362792969e-01,4.449180364608764648e-01,2.666141092777252197e-01
1.041046261787414551e+00,7.748022675514221191e-01,2.662439942359924316e-01
9.197318553924560547e-01,6.589395403861999512e-01,2.607922852039337158e-01
1.862504482269287109e+00,1.602856993675231934e+00,2.596474885940551758e-01
8.698204755783081055e-01,6.090373992919921875e-01,2.607830464839935303e-01
8.738443851470947266e-01,6.230553984642028809e-01,2.507890164852142334e-01
8.899172544479370117e-01,6.406543850898742676e-01,2.492628544569015503e-01
5.493720173835754395e-01,3.095676302909851074e-01,2.398043721914291382e-01
7.390807867050170898e-01,5.137332081794738770e-01,2.253475487232208252e-01
6.374238729476928711e-01,4.225439727306365967e-01,2.148798704147338867e-01
1.870874643325805664e+00,1.663869857788085938e+00,2.070047855377197266e-01
6.696792244911193848e-01,4.556073248386383057e-01,2.140718996524810791e-01
6.704342961311340332e-01,4.538277387619018555e-01,2.166065722703933716e-01
1.711193680763244629e+00,1.492915987968444824e+00,2.182777225971221924e-01
8.278162479400634766e-01,6.061597466468811035e-01,2.216565161943435669e-01
5.424084663391113281e-01,3.293480873107910156e-01,2.130604088306427002e-01
2.578737974166870117e+00,2.378015279769897461e+00,2.007226496934890747e-01
6.502770185470581055e-01,4.573426842689514160e-01,1.929343044757843018e-01
2.566623687744140625e+00,2.380937099456787109e+00,1.856865882873535156e-01
1.891970872879028320e+00,1.711195588111877441e+00,1.807752400636672974e-01
7.586104869842529297e-01,5.758135318756103516e-01,1.827969253063201904e-01
8.987264633178710938e-01,7.106488347053527832e-01,1.880776584148406982e-01
1.086909532546997070e+00,8.958511352539062500e-01,1.910584419965744019e-01
2.430183172225952148e+00,2.240008831024169922e+00,1.901742815971374512e-01
1.582812190055847168e+00,1.393373131752014160e+00,1.894390434026718140e-01
3.200169086456298828e+00,3.013545036315917969e+00,1.866240203380584717e-01
1.281484961509704590e+00,1.099503874778747559e+00,1.819811314344406128e-01
9.408360719680786133e-01,7.601641416549682617e-01,1.806719005107879639e-01
1.295543074607849121e+00,1.118842601776123047e+00,1.767004728317260742e-01
2.819799184799194336e+00,2.652568101882934570e+00,1.672310233116149902e-01
2.900926351547241211e+00,2.746803998947143555e+00,1.541222780942916870e-01
1.222242593765258789e+00,1.084520101547241211e+00,1.377224773168563843e-01
2.381470680236816406e+00,2.267387151718139648e+00,1.140834465622901917e-01
