total_loss,nll_loss,entropy_penalty
3.095995783805847168e-01,8.450118824839591980e-03,3.011494576930999756e-01
2.923544347286224365e-01,3.561569144949316978e-03,2.887928783893585205e-01
2.836092710494995117e-01,9.605544619262218475e-03,2.740037143230438232e-01
2.634391784667968750e-01,4.213813692331314087e-03,2.592253684997558594e-01
2.468795478343963623e-01,3.398107364773750305e-03,2.434814423322677612e-01
2.573226690292358398e-01,3.101158328354358673e-02,2.263110727071762085e-01
6.193755269050598145e-01,4.034054875373840332e-01,2.159700393676757812e-01
2.152081131935119629e-01,6.114196032285690308e-03,2.090939134359359741e-01
6.504440307617187500e-01,4.532590210437774658e-01,1.971849799156188965e-01
2.690946161746978760e-01,7.651469856500625610e-02,1.925799101591110229e-01
2.882428467273712158e-01,1.021575704216957092e-01,1.860852837562561035e-01
2.831328511238098145e-01,1.043508425354957581e-01,1.787820011377334595e-01
2.149663716554641724e-01,4.262867197394371033e-02,1.723376959562301636e-01
1.908334642648696899e-01,2.451496943831443787e-02,1.663184911012649536e-01
1.792820096015930176e-01,1.862950623035430908e-02,1.606525033712387085e-01
1.705725789070129395e-01,1.525629404932260513e-02,1.553162783384323120e-01
1.640178859233856201e-01,1.388552878051996231e-02,1.501323580741882324e-01
1.635354608297348022e-01,1.869596540927886963e-02,1.448394954204559326e-01
1.586713194847106934e-01,1.846653595566749573e-02,1.402047872543334961e-01
1.466244161128997803e-01,1.035300362855195999e-02,1.362714171409606934e-01
1.427969038486480713e-01,1.048682630062103271e-02,1.323100775480270386e-01
1.376140862703323364e-01,9.312570095062255859e-03,1.283015161752700806e-01
1.349642723798751831e-01,1.042719837278127670e-02,1.245370805263519287e-01
1.288102418184280396e-01,6.859739311039447784e-03,1.219504997134208679e-01
1.248535141348838806e-01,5.380613729357719421e-03,1.194728985428810120e-01
1.214916408061981201e-01,4.330791532993316650e-03,1.171608492732048035e-01
1.186229288578033447e-01,3.573321970179677010e-03,1.150496080517768860e-01
1.163105517625808716e-01,3.319390350952744484e-03,1.129911616444587708e-01
1.144373044371604919e-01,3.526926739141345024e-03,1.109103783965110779e-01
1.118322685360908508e-01,2.560968976467847824e-03,1.092713028192520142e-01
1.119219213724136353e-01,4.625449422746896744e-03,1.072964742779731750e-01
1.082528233528137207e-01,3.031158819794654846e-03,1.052216663956642151e-01
1.076776906847953796e-01,4.254983272403478622e-03,1.034227088093757629e-01
1.050778999924659729e-01,2.231556456536054611e-03,1.028463467955589294e-01
1.043161526322364807e-01,2.441111719235777855e-03,1.018750444054603577e-01
1.030630394816398621e-01,2.473596017807722092e-03,1.005894467234611511e-01
1.019997820258140564e-01,3.042006166651844978e-03,9.895777702331542969e-02
1.004165187478065491e-01,2.775847213342785835e-03,9.764067083597183228e-02
9.894242137670516968e-02,2.558876294642686844e-03,9.638354182243347168e-02
9.737916290760040283e-02,2.291838638484477997e-03,9.508732706308364868e-02
9.600496292114257812e-02,2.365391468629240990e-03,9.363957494497299194e-02
9.475085139274597168e-02,2.668335568159818649e-03,9.208251535892486572e-02
9.327793866395950317e-02,2.661295235157012939e-03,9.061664342880249023e-02
9.212774783372879028e-02,2.965481020510196686e-03,8.916226774454116821e-02
9.026464074850082397e-02,2.814949257299304008e-03,8.744969218969345093e-02
8.951950818300247192e-02,3.560002427548170090e-03,8.595950901508331299e-02
8.896590769290924072e-02,3.982507158070802689e-03,8.498340100049972534e-02
8.738070726394653320e-02,3.100646892562508583e-03,8.428005874156951904e-02
8.643093705177307129e-02,2.977282507345080376e-03,8.345365524291992188e-02
8.514971286058425903e-02,2.641287632286548615e-03,8.250842243432998657e-02
8.398693054914474487e-02,2.403557067736983299e-03,8.158337324857711792e-02
8.308404684066772461e-02,2.400703029707074165e-03,8.068334311246871948e-02
8.240332454442977905e-02,2.562297508120536804e-03,7.984102517366409302e-02
8.145403116941452026e-02,2.157148672267794609e-03,7.929687947034835815e-02
8.070804923772811890e-02,1.971312100067734718e-03,7.873673737049102783e-02
7.982622087001800537e-02,1.715251244604587555e-03,7.811097055673599243e-02
7.906066626310348511e-02,1.605636323802173138e-03,7.745502889156341553e-02
7.858584076166152954e-02,1.924025942571461201e-03,7.666181772947311401e-02
7.727959007024765015e-02,1.584311248734593391e-03,7.569527626037597656e-02
7.674461603164672852e-02,2.165045589208602905e-03,7.457957416772842407e-02
7.614689320325851440e-02,2.412320813164114952e-03,7.373457401990890503e-02
7.546347379684448242e-02,2.247584750875830650e-03,7.321588695049285889e-02
7.478027045726776123e-02,1.894158194772899151e-03,7.288610935211181641e-02
7.465291768312454224e-02,2.123193349689245224e-03,7.252972573041915894e-02
7.385205477476119995e-02,1.881481031887233257e-03,7.197057455778121948e-02
7.314639538526535034e-02,1.912491046823561192e-03,7.123390585184097290e-02
7.284659147262573242e-02,2.321670530363917351e-03,7.052492350339889526e-02
7.218366861343383789e-02,2.165535930544137955e-03,7.001813501119613647e-02
7.188525795936584473e-02,2.114514587447047234e-03,6.977074593305587769e-02
7.144575566053390503e-02,1.884259982034564018e-03,6.956149637699127197e-02
