total_loss,nll_loss,entropy_penalty
5.675372481346130371e-02,1.382102258503437042e-02,4.293270587921142578e+00
8.543592691421508789e-02,4.254394397139549255e-02,4.289197921752929688e+00
2.433229982852935791e-01,2.006815522909164429e-01,4.264145374298095703e+00
1.192099153995513916e-01,7.680643349885940552e-02,4.240347862243652344e+00
9.528441727161407471e-02,5.341011658310890198e-02,4.187429904937744141e+00
3.433465361595153809e-01,3.021484613418579102e-01,4.119807720184326172e+00
2.633988559246063232e-01,2.224290817975997925e-01,4.096976280212402344e+00
2.829791307449340820e-01,2.422411888837814331e-01,4.073795318603515625e+00
1.285557150840759277e-01,8.701054751873016357e-02,4.154516220092773438e+00
7.652285695075988770e-02,3.450178727507591248e-02,4.202107429504394531e+00
2.466226965188980103e-01,2.045961320400238037e-01,4.202656269073486328e+00
6.648858636617660522e-02,2.469393797218799591e-02,4.179464817047119141e+00
1.513552963733673096e-01,1.104049906134605408e-01,4.095030784606933594e+00
1.153358966112136841e-01,7.429845631122589111e-02,4.103744029998779297e+00
6.307885795831680298e-02,2.187229692935943604e-02,4.120656013488769531e+00
8.459626138210296631e-02,4.339282214641571045e-02,4.120343685150146484e+00
1.829496175050735474e-01,1.419798433780670166e-01,4.096977710723876953e+00
8.473318070173263550e-02,4.381594806909561157e-02,4.091723442077636719e+00
1.158719509840011597e-01,7.543756067752838135e-02,4.043439388275146484e+00
1.890080869197845459e-01,1.487911194562911987e-01,4.021697521209716797e+00
5.709752440452575684e-02,1.703383587300777435e-02,4.006368637084960938e+00
4.725851491093635559e-02,7.868614047765731812e-03,3.938990354537963867e+00
4.889705404639244080e-02,1.049873884767293930e-02,3.839831590652465820e+00
1.581889688968658447e-01,1.209006160497665405e-01,3.728836297988891602e+00
1.961891204118728638e-01,1.592346727848052979e-01,3.695445299148559570e+00
5.517231673002243042e-02,1.848587207496166229e-02,3.668644428253173828e+00
6.364793330430984497e-02,2.704811841249465942e-02,3.659981727600097656e+00
7.524514198303222656e-02,3.910216689109802246e-02,3.614297389984130859e+00
1.789243966341018677e-01,1.416531801223754883e-01,3.727121829986572266e+00
2.304084897041320801e-01,1.928319633007049561e-01,3.757652521133422852e+00
3.095636367797851562e-01,2.729043960571289062e-01,3.665924549102783203e+00
2.855767011642456055e-01,2.476930916309356689e-01,3.788361310958862305e+00
5.229647457599639893e-02,1.399549096822738647e-02,3.830098628997802734e+00
1.631299853324890137e-01,1.252790093421936035e-01,3.785097122192382812e+00
6.943747401237487793e-02,3.183556720614433289e-02,3.760190486907958984e+00
