total_loss,nll_loss,entropy_penalty
7.435474544763565063e-02,4.670485388487577438e-03,6.968425959348678589e-02
7.218174636363983154e-02,3.535053227096796036e-03,6.864669173955917358e-02
7.031039148569107056e-02,2.746577607467770576e-03,6.756381690502166748e-02
6.867224723100662231e-02,2.303394256159663200e-03,6.636885553598403931e-02
6.712856888771057129e-02,2.139125252142548561e-03,6.498944014310836792e-02
6.568421423435211182e-02,2.340192673727869987e-03,6.334402412176132202e-02
6.442612409591674805e-02,2.854417078197002411e-03,6.157170981168746948e-02
6.251529604196548462e-02,1.895282068289816380e-03,6.062001734972000122e-02
6.099108606576919556e-02,1.587130245752632618e-03,5.940395593643188477e-02
5.946648865938186646e-02,1.650903141126036644e-03,5.781558528542518616e-02
5.779636278748512268e-02,1.818364253267645836e-03,5.597800016403198242e-02
5.606522038578987122e-02,1.959289191290736198e-03,5.410593003034591675e-02
5.437815189361572266e-02,2.225452801212668419e-03,5.215270072221755981e-02
5.247719213366508484e-02,1.469920272938907146e-03,5.100727081298828125e-02
5.101491138339042664e-02,1.836602576076984406e-03,4.917830973863601685e-02
4.941448941826820374e-02,2.238810528069734573e-03,4.717567935585975647e-02
4.821974411606788635e-02,2.807170618325471878e-03,4.541257396340370178e-02
4.654684662818908691e-02,1.608639606274664402e-03,4.493820667266845703e-02
4.523846507072448730e-02,1.435787999071180820e-03,4.380267858505249023e-02
4.488769173622131348e-02,2.895657904446125031e-03,4.199203476309776306e-02
4.824928194284439087e-02,6.269962992519140244e-03,4.197932034730911255e-02
4.454568400979042053e-02,3.954307641834020615e-03,4.059137776494026184e-02
4.477365314960479736e-02,4.762040916830301285e-03,4.001161083579063416e-02
4.236632585525512695e-02,1.727008493617177010e-03,4.063931852579116821e-02
4.465825110673904419e-02,3.802102990448474884e-03,4.085614904761314392e-02
4.240649566054344177e-02,1.919119502417743206e-03,4.048737511038780212e-02
4.222210869193077087e-02,2.257016254588961601e-03,3.996509313583374023e-02
4.017399251461029053e-02,7.478603511117398739e-04,3.942613303661346436e-02
3.961854055523872375e-02,1.117302686907351017e-03,3.850123658776283264e-02
4.054453596472740173e-02,3.192163538187742233e-03,3.735237196087837219e-02
3.816990554332733154e-02,7.270151400007307529e-04,3.744288906455039978e-02
3.890127688646316528e-02,1.813286100514233112e-03,3.708799183368682861e-02
3.930770605802536011e-02,2.384445862844586372e-03,3.692325949668884277e-02
3.782585635781288147e-02,9.880405850708484650e-04,3.683781623840332031e-02
3.841710090637207031e-02,2.043757354840636253e-03,3.637334331870079041e-02
3.707036375999450684e-02,9.311203029938042164e-04,3.613924235105514526e-02
3.669914230704307556e-02,1.124518341384828091e-03,3.557462245225906372e-02
3.703606501221656799e-02,2.280352404341101646e-03,3.475571423768997192e-02
3.696922957897186279e-02,2.551315585151314735e-03,3.441791236400604248e-02
3.614924475550651550e-02,1.442706445232033730e-03,3.470653668045997620e-02
3.593726083636283875e-02,1.134500722400844097e-03,3.480276092886924744e-02
3.562342375516891479e-02,1.034707762300968170e-03,3.458871692419052124e-02
3.516404703259468079e-02,1.083178678527474403e-03,3.408086672425270081e-02
3.521737083792686462e-02,1.803340157493948936e-03,3.341403231024742126e-02
3.447451069951057434e-02,1.132131204940378666e-03,3.334238007664680481e-02
3.454024344682693481e-02,1.288651605136692524e-03,3.325159102678298950e-02
3.409892693161964417e-02,1.146812806837260723e-03,3.295211493968963623e-02
3.418486937880516052e-02,1.683899201452732086e-03,3.250097110867500305e-02
3.375488519668579102e-02,1.073834137059748173e-03,3.268105164170265198e-02
3.375714644789695740e-02,1.192983239889144897e-03,3.256416320800781250e-02
3.369602188467979431e-02,1.583785866387188435e-03,3.211223706603050232e-02
3.366392478346824646e-02,1.932056271471083164e-03,3.173187002539634705e-02
3.348276019096374512e-02,1.327695557847619057e-03,3.215506300330162048e-02
3.337123990058898926e-02,1.193453557789325714e-03,3.217778727412223816e-02
3.315549716353416443e-02,1.341232564300298691e-03,3.181426599621772766e-02
3.303162753582000732e-02,1.464741071686148643e-03,3.156688809394836426e-02
3.294346481561660767e-02,1.295535126700997353e-03,3.164792805910110474e-02
3.284438699483871460e-02,1.143170869909226894e-03,3.170121461153030396e-02
3.276682272553443909e-02,1.282943994738161564e-03,3.148387745022773743e-02
3.269201144576072693e-02,1.589378924109041691e-03,3.110263124108314514e-02
3.252873942255973816e-02,1.283879508264362812e-03,3.124485909938812256e-02
3.248839452862739563e-02,1.271044835448265076e-03,3.121734969317913055e-02
3.232788294553756714e-02,1.356613123789429665e-03,3.097126819193363190e-02
3.225855901837348938e-02,1.412699813954532146e-03,3.084586001932621002e-02
3.224131837487220764e-02,1.293630339205265045e-03,3.094768896698951721e-02
3.213262185454368591e-02,1.317900605499744415e-03,3.081472031772136688e-02
3.203128278255462646e-02,1.307765603996813297e-03,3.072351776063442230e-02
3.202003613114356995e-02,1.263644546270370483e-03,3.075639158487319946e-02
3.194915503263473511e-02,1.397248590365052223e-03,3.055190481245517731e-02
3.191068023443222046e-02,1.510459813289344311e-03,3.040022216737270355e-02
3.185828402638435364e-02,1.295761438086628914e-03,3.056252188980579376e-02
3.174334764480590820e-02,1.366788288578391075e-03,3.037655912339687347e-02
3.166505694389343262e-02,1.483809086494147778e-03,3.018124960362911224e-02
3.162842616438865662e-02,1.231038360856473446e-03,3.039738908410072327e-02
3.144145011901855469e-02,1.306142075918614864e-03,3.013530746102333069e-02
3.137565404176712036e-02,1.335991895757615566e-03,3.003966249525547028e-02
3.139927983283996582e-02,1.201580278575420380e-03,3.019770048558712006e-02
3.131964057683944702e-02,1.420881599187850952e-03,2.989875711500644684e-02
3.127597272396087646e-02,1.496423850767314434e-03,2.977954782545566559e-02
3.123668953776359558e-02,1.287737162783741951e-03,2.994895167648792267e-02
3.117780387401580811e-02,1.513459952548146248e-03,2.966434322297573090e-02
3.115456923842430115e-02,1.457506441511213779e-03,2.969706244766712189e-02
3.121592476963996887e-02,1.383633818477392197e-03,2.983229048550128937e-02
3.132208064198493958e-02,1.804171362891793251e-03,2.951790764927864075e-02
3.213813900947570801e-02,2.146211452782154083e-03,2.999192848801612854e-02
4.309754073619842529e-02,1.387698110193014145e-02,2.922056056559085846e-02
1.907998204231262207e+00,1.874971747398376465e+00,3.302649036049842834e-02
1.346707344055175781e+00,1.316610097885131836e+00,3.009724244475364685e-02
1.176522850990295410e+00,1.149898767471313477e+00,2.662408724427223206e-02
1.231093406677246094e+00,1.203300118446350098e+00,2.779330126941204071e-02
1.262992024421691895e+00,1.234765291213989258e+00,2.822672948241233826e-02
1.299161911010742188e+00,1.270373463630676270e+00,2.878848277032375336e-02
9.715437889099121094e-01,9.420968890190124512e-01,2.944689616560935974e-02
1.753499627113342285e+00,1.725807309150695801e+00,2.769234031438827515e-02
1.422520756721496582e+00,1.396597385406494141e+00,2.592333778738975525e-02
1.539434671401977539e+00,1.516250133514404297e+00,2.318459004163742065e-02
1.546658754348754883e+00,1.523799896240234375e+00,2.285887114703655243e-02
1.735204219818115234e+00,1.712615728378295898e+00,2.258848212659358978e-02
1.634328007698059082e+00,1.611407756805419922e+00,2.292024344205856323e-02
1.135514974594116211e+00,1.112384080886840820e+00,2.313084714114665985e-02
1.301897883415222168e+00,1.279949426651000977e+00,2.194840833544731140e-02
1.288883566856384277e+00,1.267353415489196777e+00,2.153018862009048462e-02
1.143617510795593262e+00,1.122547745704650879e+00,2.106977626681327820e-02
1.054420709609985352e+00,1.034042000770568848e+00,2.037867344915866852e-02
2.230910301208496094e+00,2.211783170700073242e+00,1.912703923881053925e-02
1.262524485588073730e+00,1.244494080543518066e+00,1.803045347332954407e-02
1.527697920799255371e+00,1.512156486511230469e+00,1.554146222770214081e-02
2.044420719146728516e+00,2.029404878616333008e+00,1.501594856381416321e-02
1.283140897750854492e+00,1.267251968383789062e+00,1.588897593319416046e-02
1.635238647460937500e+00,1.619688510894775391e+00,1.555014960467815399e-02
1.625173807144165039e+00,1.609070062637329102e+00,1.610373146831989288e-02
1.513695716857910156e+00,1.496216297149658203e+00,1.747937500476837158e-02
1.808563709259033203e+00,1.791170954704284668e+00,1.739275455474853516e-02
1.281643986701965332e+00,1.264552950859069824e+00,1.709108613431453705e-02
1.207231044769287109e+00,1.191433191299438477e+00,1.579786464571952820e-02
1.378726005554199219e+00,1.363724112510681152e+00,1.500194985419511795e-02
1.272373557090759277e+00,1.256572127342224121e+00,1.580143719911575317e-02
1.200211286544799805e+00,1.184618592262268066e+00,1.559265423566102982e-02
1.272405147552490234e+00,1.256508350372314453e+00,1.589685678482055664e-02
1.225528955459594727e+00,1.209451675415039062e+00,1.607722043991088867e-02
1.329858541488647461e+00,1.314743518829345703e+00,1.511500123888254166e-02
1.329595804214477539e+00,1.315043449401855469e+00,1.455237250775098801e-02
1.390391349792480469e+00,1.376364588737487793e+00,1.402673125267028809e-02
1.462942957878112793e+00,1.449405550956726074e+00,1.353736221790313721e-02
1.389286279678344727e+00,1.375818848609924316e+00,1.346738170832395554e-02
1.354763388633728027e+00,1.341091752052307129e+00,1.367166638374328613e-02
1.443594932556152344e+00,1.430182099342346191e+00,1.341281365603208542e-02
1.449062108993530273e+00,1.435718536376953125e+00,1.334358379244804382e-02
1.355889558792114258e+00,1.342461943626403809e+00,1.342765334993600845e-02
1.480243921279907227e+00,1.467203617095947266e+00,1.304029393941164017e-02
1.576158285140991211e+00,1.563107490539550781e+00,1.305080950260162354e-02
1.379917383193969727e+00,1.366313099861145020e+00,1.360429637134075165e-02
1.693715333938598633e+00,1.680089831352233887e+00,1.362555567175149918e-02
1.567334771156311035e+00,1.553705453872680664e+00,1.362927630543708801e-02
1.688019037246704102e+00,1.674405694007873535e+00,1.361328735947608948e-02
1.568970441818237305e+00,1.555250406265258789e+00,1.371998060494661331e-02
1.420868992805480957e+00,1.407533884048461914e+00,1.333509571850299835e-02
1.503384590148925781e+00,1.490906357765197754e+00,1.247818116098642349e-02
1.687355875968933105e+00,1.675375580787658691e+00,1.198024116456508636e-02
1.534488797187805176e+00,1.522244930267333984e+00,1.224382501095533371e-02
1.607992529869079590e+00,1.595695972442626953e+00,1.229657698422670364e-02
1.598405599594116211e+00,1.587032794952392578e+00,1.137277670204639435e-02
1.699488282203674316e+00,1.688034653663635254e+00,1.145367790013551712e-02
1.424389362335205078e+00,1.411308646202087402e+00,1.308070961385965347e-02
1.412836670875549316e+00,1.399815559387207031e+00,1.302115153521299362e-02
1.455478906631469727e+00,1.442773103713989258e+00,1.270584575831890106e-02
1.574220180511474609e+00,1.562271714210510254e+00,1.194845326244831085e-02
1.708454370498657227e+00,1.697123765945434570e+00,1.133058872073888779e-02
1.772151231765747070e+00,1.760723710060119629e+00,1.142754871398210526e-02
1.412369489669799805e+00,1.400829076766967773e+00,1.154037844389677048e-02
2.223525762557983398e+00,2.212696552276611328e+00,1.082921214401721954e-02
2.261389255523681641e+00,2.251673936843872070e+00,9.715423919260501862e-03
2.264505386352539062e+00,2.255729675292968750e+00,8.775638416409492493e-03
2.258707523345947266e+00,2.250522375106811523e+00,8.185214363038539886e-03
2.251455783843994141e+00,2.243642807006835938e+00,7.812989875674247742e-03
2.250783681869506836e+00,2.243322849273681641e+00,7.460847962647676468e-03
2.255281925201416016e+00,2.248140811920166016e+00,7.141020148992538452e-03
2.257282257080078125e+00,2.250311613082885742e+00,6.970647256821393967e-03
2.255603551864624023e+00,2.248647689819335938e+00,6.955832708626985550e-03
2.249976634979248047e+00,2.242937088012695312e+00,7.039532531052827835e-03
2.248463630676269531e+00,2.241418123245239258e+00,7.045460399240255356e-03
2.252261638641357422e+00,2.245323896408081055e+00,6.937738042324781418e-03
2.253984928131103516e+00,2.247105121612548828e+00,6.879717111587524414e-03
2.250502347946166992e+00,2.243567705154418945e+00,6.934585515409708023e-03
2.247915983200073242e+00,2.240939855575561523e+00,6.976240314543247223e-03
2.249847650527954102e+00,2.242924451828002930e+00,6.923134904354810715e-03
2.251955747604370117e+00,2.245082139968872070e+00,6.873701233416795731e-03
2.249939203262329102e+00,2.243029356002807617e+00,6.909948308020830154e-03
2.247851848602294922e+00,2.240900039672851562e+00,6.951850373297929764e-03
2.249075174331665039e+00,2.242152452468872070e+00,6.922715343534946442e-03
2.250633716583251953e+00,2.243747711181640625e+00,6.885922979563474655e-03
2.249438047409057617e+00,2.242528676986694336e+00,6.909483578056097031e-03
2.247876644134521484e+00,2.240934848785400391e+00,6.941862404346466064e-03
2.248572587966918945e+00,2.241648912429809570e+00,6.923580542206764221e-03
2.249725341796875000e+00,2.242826938629150391e+00,6.898456253111362457e-03
2.248659372329711914e+00,2.241739988327026367e+00,6.919480394572019577e-03
2.247814893722534180e+00,2.240876674652099609e+00,6.938178557902574539e-03
2.248619794845581055e+00,2.241699934005737305e+00,6.919901352375745773e-03
2.249099254608154297e+00,2.242190837860107422e+00,6.908505223691463470e-03
2.248263359069824219e+00,2.241336822509765625e+00,6.926599424332380295e-03
2.247824192047119141e+00,2.240889072418212891e+00,6.935009267181158066e-03
2.248527526855468750e+00,2.241608858108520508e+00,6.918597035109996796e-03
2.248591184616088867e+00,2.241674423217773438e+00,6.916833575814962387e-03
2.247874498367309570e+00,2.240942001342773438e+00,6.932553369551897049e-03
2.248005628585815430e+00,2.241075277328491211e+00,6.930240429937839508e-03
2.248458623886108398e+00,2.241538763046264648e+00,6.919854786247014999e-03
2.248158931732177734e+00,2.241232633590698242e+00,6.926298141479492188e-03
2.247799158096313477e+00,2.240865468978881836e+00,6.933602970093488693e-03
2.248117446899414062e+00,2.241191864013671875e+00,6.925640162080526352e-03
2.248216152191162109e+00,2.241292953491210938e+00,6.923234090209007263e-03
2.247837305068969727e+00,2.240905523300170898e+00,6.931887008249759674e-03
2.247915983200073242e+00,2.240985393524169922e+00,6.930704694241285324e-03
2.248138189315795898e+00,2.241212606430053711e+00,6.925693713128566742e-03
2.247933387756347656e+00,2.241003274917602539e+00,6.930064875632524490e-03
2.247810602188110352e+00,2.240878582000732422e+00,6.932117044925689697e-03
2.248020172119140625e+00,2.241093397140502930e+00,6.926867179572582245e-03
2.247942924499511719e+00,2.241014242172241211e+00,6.928599439561367035e-03
2.247797966003417969e+00,2.240865707397460938e+00,6.932344753295183182e-03
2.247942686080932617e+00,2.241013288497924805e+00,6.929361727088689804e-03
2.247943401336669922e+00,2.241014003753662109e+00,6.929293740540742874e-03
2.247797727584838867e+00,2.240865707397460938e+00,6.932129617780447006e-03
2.247887611389160156e+00,2.240957975387573242e+00,6.929568946361541748e-03
2.247913599014282227e+00,2.240984678268432617e+00,6.928915623575448990e-03
2.247797727584838867e+00,2.240865945816040039e+00,6.931875366717576981e-03
2.247872114181518555e+00,2.240941524505615234e+00,6.930520758032798767e-03
2.247886180877685547e+00,2.240956068038940430e+00,6.930192932486534119e-03
2.247797250747680664e+00,2.240865468978881836e+00,6.931859068572521210e-03
2.247852325439453125e+00,2.240922212600708008e+00,6.930171046406030655e-03
2.247851848602294922e+00,2.240921735763549805e+00,6.930147297680377960e-03
2.247794151306152344e+00,2.240862369537353516e+00,6.931763608008623123e-03
2.247850656509399414e+00,2.240919828414916992e+00,6.930754519999027252e-03
2.247830867767333984e+00,2.240899801254272461e+00,6.931143812835216522e-03
2.247798442840576172e+00,2.240866899490356445e+00,6.931534968316555023e-03
2.247843265533447266e+00,2.240912914276123047e+00,6.930279079824686050e-03
2.247810363769531250e+00,2.240879297256469727e+00,6.931156385689973831e-03
2.247807979583740234e+00,2.240876436233520508e+00,6.931470707058906555e-03
2.247834205627441406e+00,2.240903139114379883e+00,6.930978037416934967e-03
2.247798442840576172e+00,2.240866899490356445e+00,6.931608077138662338e-03
2.247817277908325195e+00,2.240886449813842773e+00,6.930879317224025726e-03
2.247812032699584961e+00,2.240880966186523438e+00,6.930998992174863815e-03
2.247797489166259766e+00,2.240865945816040039e+00,6.931552663445472717e-03
2.247822761535644531e+00,2.240891695022583008e+00,6.931141018867492676e-03
2.247797727584838867e+00,2.240866184234619141e+00,6.931548938155174255e-03
2.247808933258056641e+00,2.240877866744995117e+00,6.931090727448463440e-03
2.247806310653686523e+00,2.240875244140625000e+00,6.931094452738761902e-03
2.247796773910522461e+00,2.240865230560302734e+00,6.931527517735958099e-03
2.247811555862426758e+00,2.240880250930786133e+00,6.931280251592397690e-03
2.247795343399047852e+00,2.240863800048828125e+00,6.931521929800510406e-03
2.247803688049316406e+00,2.240872621536254883e+00,6.931144278496503830e-03
2.247798919677734375e+00,2.240867614746093750e+00,6.931276991963386536e-03
2.247797727584838867e+00,2.240866184234619141e+00,6.931489333510398865e-03
2.247802257537841797e+00,2.240870714187622070e+00,6.931424606591463089e-03
2.247794866561889648e+00,2.240863323211669922e+00,6.931437645107507706e-03
2.247802019119262695e+00,2.240870714187622070e+00,6.931210402399301529e-03
2.247795104980468750e+00,2.240863561630249023e+00,6.931483745574951172e-03
2.247800827026367188e+00,2.240869283676147461e+00,6.931439507752656937e-03
2.247795343399047852e+00,2.240863800048828125e+00,6.931487005203962326e-03
2.247797250747680664e+00,2.240865945816040039e+00,6.931345909833908081e-03
2.247794866561889648e+00,2.240863323211669922e+00,6.931436713784933090e-03
2.247795343399047852e+00,2.240863800048828125e+00,6.931477226316928864e-03
2.247794628143310547e+00,2.240863084793090820e+00,6.931483745574951172e-03
2.247796297073364258e+00,2.240864992141723633e+00,6.931381765753030777e-03
2.247795581817626953e+00,2.240864276885986328e+00,6.931405980139970779e-03
2.247796297073364258e+00,2.240864753723144531e+00,6.931473501026630402e-03
2.247796297073364258e+00,2.240864753723144531e+00,6.931479554623365402e-03
2.247795581817626953e+00,2.240864276885986328e+00,6.931372918188571930e-03
2.247795820236206055e+00,2.240864276885986328e+00,6.931426469236612320e-03
2.247797489166259766e+00,2.240865945816040039e+00,6.931463722139596939e-03
2.247796535491943359e+00,2.240864992141723633e+00,6.931475363671779633e-03
2.247795104980468750e+00,2.240863800048828125e+00,6.931375712156295776e-03
2.247795104980468750e+00,2.240863561630249023e+00,6.931431125849485397e-03
2.247795581817626953e+00,2.240864038467407227e+00,6.931473501026630402e-03
2.247795104980468750e+00,2.240863561630249023e+00,6.931471172720193863e-03
2.247795581817626953e+00,2.240864276885986328e+00,6.931379437446594238e-03
2.247793912887573242e+00,2.240862369537353516e+00,6.931451614946126938e-03
2.247795104980468750e+00,2.240863561630249023e+00,6.931469775736331940e-03
2.247795820236206055e+00,2.240864515304565430e+00,6.931404117494821548e-03
2.247795104980468750e+00,2.240863561630249023e+00,6.931446492671966553e-03
2.247796773910522461e+00,2.240865230560302734e+00,6.931471638381481171e-03
2.247795104980468750e+00,2.240863800048828125e+00,6.931413896381855011e-03
2.247794628143310547e+00,2.240863323211669922e+00,6.931424140930175781e-03
2.247796058654785156e+00,2.240864515304565430e+00,6.931472104042768478e-03
2.247793912887573242e+00,2.240862369537353516e+00,6.931456737220287323e-03
2.247796535491943359e+00,2.240865230560302734e+00,6.931394804269075394e-03
2.247797727584838867e+00,2.240866184234619141e+00,6.931468844413757324e-03
2.247795343399047852e+00,2.240863800048828125e+00,6.931460462510585785e-03
2.247796773910522461e+00,2.240865468978881836e+00,6.931384559720754623e-03
2.247796535491943359e+00,2.240864992141723633e+00,6.931463722139596939e-03
2.247794628143310547e+00,2.240863084793090820e+00,6.931429263204336166e-03
2.247794151306152344e+00,2.240862607955932617e+00,6.931426469236612320e-03
2.247795104980468750e+00,2.240863561630249023e+00,6.931471638381481171e-03
2.247793912887573242e+00,2.240862607955932617e+00,6.931414362043142319e-03
2.247794628143310547e+00,2.240863084793090820e+00,6.931471172720193863e-03
2.247795581817626953e+00,2.240864038467407227e+00,6.931465584784746170e-03
2.247794389724731445e+00,2.240863084793090820e+00,6.931375246495008469e-03
2.247798204421997070e+00,2.240866661071777344e+00,6.931459531188011169e-03
2.247795343399047852e+00,2.240864038467407227e+00,6.931411102414131165e-03
2.247794389724731445e+00,2.240862846374511719e+00,6.931447889655828476e-03
2.247797012329101562e+00,2.240865468978881836e+00,6.931467913091182709e-03
2.247798919677734375e+00,2.240867614746093750e+00,6.931261159479618073e-03
2.247797489166259766e+00,2.240865945816040039e+00,6.931454408913850784e-03
2.247797250747680664e+00,2.240865945816040039e+00,6.931358482688665390e-03
2.247795343399047852e+00,2.240863800048828125e+00,6.931467913091182709e-03
2.247795343399047852e+00,2.240863800048828125e+00,6.931464653462171555e-03
2.247795581817626953e+00,2.240864276885986328e+00,6.931399926543235779e-03
2.247798919677734375e+00,2.240867376327514648e+00,6.931445561349391937e-03
2.247799873352050781e+00,2.240868568420410156e+00,6.931250449270009995e-03
2.247801303863525391e+00,2.240869998931884766e+00,6.931393407285213470e-03
2.247807025909423828e+00,2.240875959396362305e+00,6.931056734174489975e-03
2.247819423675537109e+00,2.240888357162475586e+00,6.931090727448463440e-03
2.247864723205566406e+00,2.240935087203979492e+00,6.929522380232810974e-03
2.248085260391235352e+00,2.241159915924072266e+00,6.925386842340230942e-03
2.249049186706542969e+00,2.242145299911499023e+00,6.903802044689655304e-03
2.256791114807128906e+00,2.250050783157348633e+00,6.740218028426170349e-03
2.255968332290649414e+00,2.250099897384643555e+00,5.868408363312482834e-03
2.268107652664184570e+00,2.262667894363403320e+00,5.439692176878452301e-03
2.277760028839111328e+00,2.274002552032470703e+00,3.757482627406716347e-03
2.240779399871826172e+00,2.240538358688354492e+00,2.411032182862982154e-04
2.239159345626831055e+00,2.239147424697875977e+00,1.201168834086274728e-05
2.239102840423583984e+00,2.239102125167846680e+00,6.821359761488565709e-07
2.239098787307739258e+00,2.239098787307739258e+00,4.601737657594640041e-08
2.239098787307739258e+00,2.239098787307739258e+00,3.620589383857009125e-09
2.239098787307739258e+00,2.239098787307739258e+00,3.590096553374166888e-10
2.239099025726318359e+00,2.239099025726318359e+00,4.216058405170919343e-11
2.239099025726318359e+00,2.239099025726318359e+00,5.808903705273316120e-12
2.239099025726318359e+00,2.239099025726318359e+00,9.338625792804089443e-13
2.239099025726318359e+00,2.239099025726318359e+00,1.770609348158633245e-13
2.239099025726318359e+00,2.239099025726318359e+00,4.232383418885897475e-14
2.239099025726318359e+00,2.239099025726318359e+00,1.401565681954019746e-14
2.239099025726318359e+00,2.239099025726318359e+00,6.405209784061342143e-15
2.239099025726318359e+00,2.239099025726318359e+00,3.619966824263071495e-15
2.239099025726318359e+00,2.239099025726318359e+00,2.278217507901319008e-15
2.239099025726318359e+00,2.239099025726318359e+00,1.508629841805663417e-15
2.239099025726318359e+00,2.239099025726318359e+00,1.025128506557213427e-15
2.239099025726318359e+00,2.239099025726318359e+00,7.071626613719937410e-16
2.239099025726318359e+00,2.239099025726318359e+00,4.928105449761299717e-16
2.239099025726318359e+00,2.239099025726318359e+00,3.460337642001486223e-16
2.239099025726318359e+00,2.239099025726318359e+00,2.444535762286930694e-16
2.239099025726318359e+00,2.239099025726318359e+00,1.735614581107098220e-16
2.239099025726318359e+00,2.239099025726318359e+00,1.237468549126433809e-16
2.239099025726318359e+00,2.239099025726318359e+00,8.854180981437010777e-17
2.239099025726318359e+00,2.239099025726318359e+00,6.354041476629775521e-17
