total_loss,nll_loss,entropy_penalty
6.479154229164123535e-01,8.440246805548667908e-03,6.394751667976379395e-01
6.273566484451293945e-01,2.738741412758827209e-02,5.999692082405090332e-01
5.966151952743530273e-01,3.428727388381958008e-02,5.623279213905334473e-01
5.453020930290222168e-01,1.624073646962642670e-02,5.290613770484924316e-01
5.174558758735656738e-01,2.502094581723213196e-02,4.924349486827850342e-01
5.058933496475219727e-01,4.364728927612304688e-02,4.622460305690765381e-01
4.625870585441589355e-01,1.593164727091789246e-02,4.466554224491119385e-01
4.502004981040954590e-01,1.500753313302993774e-02,4.351929724216461182e-01
4.474025368690490723e-01,2.198560908436775208e-02,4.254169166088104248e-01
4.397538900375366211e-01,1.986556313931941986e-02,4.198883175849914551e-01
4.291641712188720703e-01,1.522543653845787048e-02,4.139387309551239014e-01
4.176582694053649902e-01,1.238412130624055862e-02,4.052741527557373047e-01
4.114075005054473877e-01,1.447467412799596786e-02,3.969328403472900391e-01
4.139372408390045166e-01,2.253151871263980865e-02,3.914057314395904541e-01
3.996456861495971680e-01,1.199515070766210556e-02,3.876505494117736816e-01
4.018062949180603027e-01,2.109061367809772491e-02,3.807156682014465332e-01
4.018474519252777100e-01,2.409278787672519684e-02,3.777546584606170654e-01
3.945172429084777832e-01,2.182091772556304932e-02,3.726963102817535400e-01
3.815484941005706787e-01,1.232584286481142044e-02,3.692226409912109375e-01
3.785018622875213623e-01,1.506810076534748077e-02,3.634337484836578369e-01
3.839142620563507080e-01,2.641783095896244049e-02,3.574964404106140137e-01
3.717681467533111572e-01,1.451176498085260391e-02,3.572563827037811279e-01
3.693547546863555908e-01,1.395665295422077179e-02,3.553980886936187744e-01
3.692725300788879395e-01,1.499984599649906158e-02,3.542726933956146240e-01
3.684363365173339844e-01,1.512879412621259689e-02,3.533075451850891113e-01
3.640995919704437256e-01,1.279533002525568008e-02,3.513042628765106201e-01
3.596624433994293213e-01,1.199860777705907822e-02,3.476638495922088623e-01
3.559192121028900146e-01,1.350753381848335266e-02,3.424116671085357666e-01
3.535111844539642334e-01,1.661333069205284119e-02,3.368978500366210938e-01
3.516746461391448975e-01,1.739822886884212494e-02,3.342764079570770264e-01
3.511796295642852783e-01,1.705032587051391602e-02,3.341293036937713623e-01
3.467044830322265625e-01,1.233593747019767761e-02,3.343685567378997803e-01
3.494522273540496826e-01,1.753146387636661530e-02,3.319207727909088135e-01
3.467070460319519043e-01,1.481733098626136780e-02,3.318897187709808350e-01
3.475146889686584473e-01,1.713054068386554718e-02,3.303841352462768555e-01
3.453145027160644531e-01,1.407519262284040451e-02,3.312393128871917725e-01
3.437656462192535400e-01,1.333094574511051178e-02,3.304347097873687744e-01
3.444494009017944336e-01,1.654312573373317719e-02,3.279062807559967041e-01
3.431654572486877441e-01,1.592465117573738098e-02,3.272407948970794678e-01
3.408635854721069336e-01,1.512720994651317596e-02,3.257363736629486084e-01
3.409142792224884033e-01,1.563457213342189789e-02,3.252797126770019531e-01
3.421356678009033203e-01,1.543632335960865021e-02,3.266993463039398193e-01
3.441952466964721680e-01,1.837761700153350830e-02,3.258176445960998535e-01
3.531187772750854492e-01,2.438446320593357086e-02,3.287343084812164307e-01
3.625608980655670166e-01,3.479688987135887146e-02,3.277640044689178467e-01
4.396769404411315918e-01,1.119547635316848755e-01,3.277221620082855225e-01
1.108821749687194824e+00,7.687354683876037598e-01,3.400862514972686768e-01
1.016774654388427734e+00,6.885192990303039551e-01,3.282553255558013916e-01
1.651406288146972656e+00,1.352779388427734375e+00,2.986269593238830566e-01
1.326553106307983398e+00,1.051966309547424316e+00,2.745867371559143066e-01
1.334355473518371582e+00,1.094698429107666016e+00,2.396570742130279541e-01
1.854535341262817383e+00,1.634877204895019531e+00,2.196581363677978516e-01
2.038767576217651367e+00,1.840871095657348633e+00,1.978964656591415405e-01
1.855389833450317383e+00,1.675972223281860352e+00,1.794175952672958374e-01
1.480083346366882324e+00,1.305468082427978516e+00,1.746152192354202271e-01
1.254428625106811523e+00,1.079217910766601562e+00,1.752107590436935425e-01
1.626930832862854004e+00,1.454004168510437012e+00,1.729266494512557983e-01
1.509607076644897461e+00,1.339203238487243652e+00,1.704037934541702271e-01
1.413769721984863281e+00,1.252274394035339355e+00,1.614953577518463135e-01
1.268149495124816895e+00,1.108299612998962402e+00,1.598498523235321045e-01
1.428609967231750488e+00,1.274516820907592773e+00,1.540931463241577148e-01
1.404860734939575195e+00,1.266594290733337402e+00,1.382664293050765991e-01
1.456528067588806152e+00,1.326093077659606934e+00,1.304350197315216064e-01
1.112228870391845703e+00,9.754558801651000977e-01,1.367729455232620239e-01
2.388380050659179688e+00,2.254420757293701172e+00,1.339593082666397095e-01
2.117552518844604492e+00,1.996559977531433105e+00,1.209924593567848206e-01
1.567629456520080566e+00,1.449589729309082031e+00,1.180397793650627136e-01
2.038423061370849609e+00,1.931943774223327637e+00,1.064792796969413757e-01
2.525148153305053711e+00,2.444410085678100586e+00,8.073797821998596191e-02
2.506404876708984375e+00,2.438725709915161133e+00,6.767912954092025757e-02
2.453743457794189453e+00,2.396585464477539062e+00,5.715802311897277832e-02
2.403673410415649414e+00,2.352636337280273438e+00,5.103705450892448425e-02
2.374510288238525391e+00,2.325762510299682617e+00,4.874767363071441650e-02
2.362395763397216797e+00,2.320326089859008789e+00,4.206966236233711243e-02
2.353920221328735352e+00,2.314148426055908203e+00,3.977176919579505920e-02
2.358525991439819336e+00,2.320616245269775391e+00,3.790986165404319763e-02
2.373200178146362305e+00,2.341304302215576172e+00,3.189593181014060974e-02
2.393456220626831055e+00,2.366547107696533203e+00,2.690905332565307617e-02
2.396865129470825195e+00,2.372811317443847656e+00,2.405387721955776215e-02
2.394671678543090820e+00,2.372982263565063477e+00,2.168939635157585144e-02
2.389795780181884766e+00,2.370616674423217773e+00,1.917917467653751373e-02
2.383051633834838867e+00,2.366631269454956055e+00,1.642044633626937866e-02
2.375985622406005859e+00,2.362428426742553711e+00,1.355721522122621536e-02
2.372393369674682617e+00,2.361444950103759766e+00,1.094830967485904694e-02
2.370657920837402344e+00,2.361845493316650391e+00,8.812531828880310059e-03
2.369587898254394531e+00,2.362473011016845703e+00,7.114937994629144669e-03
2.368877172470092773e+00,2.363096952438354492e+00,5.780225154012441635e-03
2.368376016616821289e+00,2.363642930984497070e+00,4.733204375952482224e-03
2.368004322052001953e+00,2.364094972610473633e+00,3.909464459866285324e-03
2.367712497711181641e+00,2.364454746246337891e+00,3.257661825045943260e-03
2.367475271224975586e+00,2.364737033843994141e+00,2.738136565312743187e-03
2.367282867431640625e+00,2.364962100982666016e+00,2.320691244676709175e-03
2.367124557495117188e+00,2.365142107009887695e+00,1.982515910640358925e-03
2.366989135742187500e+00,2.365282773971557617e+00,1.706257113255560398e-03
2.366875648498535156e+00,2.365396976470947266e+00,1.478720107115805149e-03
2.366779327392578125e+00,2.365489482879638672e+00,1.289836829528212547e-03
2.366695404052734375e+00,2.365563631057739258e+00,1.131823402829468250e-03
2.366624593734741211e+00,2.365625858306884766e+00,9.986899094656109810e-04
2.366562128067016602e+00,2.365676403045654297e+00,8.857055800035595894e-04
2.366507530212402344e+00,2.365718364715576172e+00,7.891906425356864929e-04
2.366460561752319336e+00,2.365754365921020508e+00,7.062357617542147636e-04
2.366418600082397461e+00,2.365784168243408203e+00,6.344976718537509441e-04
2.366382360458374023e+00,2.365810155868530273e+00,5.720943445339798927e-04
2.366348981857299805e+00,2.365831375122070312e+00,5.175283295102417469e-04
2.366321325302124023e+00,2.365851640701293945e+00,4.695750249084085226e-04
2.366293668746948242e+00,2.365866422653198242e+00,4.272299993317574263e-04
2.366271257400512695e+00,2.365881681442260742e+00,3.896636771969497204e-04
2.366248846054077148e+00,2.365892648696899414e+00,3.562033234629780054e-04
2.366230726242065430e+00,2.365904331207275391e+00,3.262870886828750372e-04
2.366214752197265625e+00,2.365915298461914062e+00,2.994370006490498781e-04
2.366197824478149414e+00,2.365922689437866211e+00,2.752518921624869108e-04
2.366185188293457031e+00,2.365931749343872070e+00,2.533895603846758604e-04
2.366171836853027344e+00,2.365938186645507812e+00,2.335911121917888522e-04
2.366160631179809570e+00,2.365945100784301758e+00,2.155865076929330826e-04
2.366149187088012695e+00,2.365950107574462891e+00,1.991903263842687011e-04
2.366138458251953125e+00,2.365954160690307617e+00,1.842077908804640174e-04
2.366129398345947266e+00,2.365958929061889648e+00,1.704865135252475739e-04
2.366121292114257812e+00,2.365963459014892578e+00,1.579123054398223758e-04
2.366113424301147461e+00,2.365967035293579102e+00,1.463627413613721728e-04
2.366107940673828125e+00,2.365972280502319336e+00,1.357305882265791297e-04
2.366101026535034180e+00,2.365975141525268555e+00,1.259258860955014825e-04
2.366095066070556641e+00,2.365978240966796875e+00,1.168761664303019643e-04
2.366090536117553711e+00,2.365982055664062500e+00,1.085153417079709470e-04
2.366086006164550781e+00,2.365985155105590820e+00,1.007805331028066576e-04
2.366080045700073242e+00,2.365986347198486328e+00,9.360671538161113858e-05
2.366075992584228516e+00,2.365988969802856445e+00,8.696012082509696484e-05
2.366070985794067383e+00,2.365990161895751953e+00,8.079709368757903576e-05
2.366067171096801758e+00,2.365992069244384766e+00,7.505906978622078896e-05
2.366064548492431641e+00,2.365994691848754883e+00,6.973888230277225375e-05
2.366059064865112305e+00,2.365994215011596680e+00,6.479047442553564906e-05
2.366057872772216797e+00,2.365997791290283203e+00,6.019601278239861131e-05
2.366054534912109375e+00,2.365998506546020508e+00,5.592088564299046993e-05
2.366052389144897461e+00,2.366000413894653320e+00,5.193194010644219816e-05
2.366049766540527344e+00,2.366001605987548828e+00,4.822890332434326410e-05
2.366047143936157227e+00,2.366002321243286133e+00,4.477667607716284692e-05
2.366044759750366211e+00,2.366003274917602539e+00,4.156470095040276647e-05
2.366044044494628906e+00,2.366005420684814453e+00,3.856746116071008146e-05
2.366040945053100586e+00,2.366005182266235352e+00,3.578269024728797376e-05
2.366040229797363281e+00,2.366007089614868164e+00,3.318657036288641393e-05
2.366037845611572266e+00,2.366007089614868164e+00,3.076727807638235390e-05
2.366035938262939453e+00,2.366007328033447266e+00,2.851437602657824755e-05
2.366034030914306641e+00,2.366007566452026367e+00,2.642408435349352658e-05
2.366032838821411133e+00,2.366008281707763672e+00,2.447510269121266901e-05
2.366031408309936523e+00,2.366008758544921875e+00,2.265329385409131646e-05
2.366030931472778320e+00,2.366009950637817383e+00,2.096222306136041880e-05
2.366029739379882812e+00,2.366010427474975586e+00,1.939455432875547558e-05
2.366029024124145508e+00,2.366011142730712891e+00,1.793181945686228573e-05
2.366028547286987305e+00,2.366012096405029297e+00,1.656706263020168990e-05
2.366026639938354492e+00,2.366011381149291992e+00,1.530631379864644259e-05
2.366024017333984375e+00,2.366009950637817383e+00,1.413814152328995988e-05
2.366023540496826172e+00,2.366010427474975586e+00,1.305116802541306242e-05
2.366024494171142578e+00,2.366012334823608398e+00,1.204057298309635371e-05
2.366022348403930664e+00,2.366011142730712891e+00,1.109550521505298093e-05
2.366023302078247070e+00,2.366013050079345703e+00,1.022374453896190971e-05
2.366021633148193359e+00,2.366012334823608398e+00,9.415211934538092464e-06
2.366022348403930664e+00,2.366013765335083008e+00,8.666226676723454148e-06
2.366020917892456055e+00,2.366013050079345703e+00,7.967045348777901381e-06
2.366021633148193359e+00,2.366014242172241211e+00,7.326315881073242053e-06
2.366020917892456055e+00,2.366014242172241211e+00,6.729028427798766643e-06
2.366020679473876953e+00,2.366014480590820312e+00,6.178039711812743917e-06
2.366020679473876953e+00,2.366014957427978516e+00,5.670805421686964110e-06
2.366020202636718750e+00,2.366014957427978516e+00,5.204555236559826881e-06
2.366020202636718750e+00,2.366015434265136719e+00,4.771041403728304431e-06
2.366019487380981445e+00,2.366015195846557617e+00,4.367875135358190164e-06
2.366018772125244141e+00,2.366014719009399414e+00,3.998959073214791715e-06
2.366019010543823242e+00,2.366015434265136719e+00,3.662277549665304832e-06
2.366019487380981445e+00,2.366016149520874023e+00,3.350055067130597308e-06
2.366019487380981445e+00,2.366016387939453125e+00,3.060500603169202805e-06
2.366018772125244141e+00,2.366015911102294922e+00,2.791990027617430314e-06
2.366019010543823242e+00,2.366016387939453125e+00,2.548925522205536254e-06
2.366018056869506836e+00,2.366015672683715820e+00,2.324023398614372127e-06
2.366019248962402344e+00,2.366017103195190430e+00,2.115858706019935198e-06
2.366017580032348633e+00,2.366015672683715820e+00,1.929168547576409765e-06
2.366017580032348633e+00,2.366015911102294922e+00,1.756882966219563968e-06
2.366018056869506836e+00,2.366016387939453125e+00,1.597871573721931782e-06
2.366017818450927734e+00,2.366016387939453125e+00,1.451149614695168566e-06
2.366017818450927734e+00,2.366016387939453125e+00,1.315766894549597055e-06
2.366018056869506836e+00,2.366016864776611328e+00,1.196787934532039799e-06
2.366017341613769531e+00,2.366016149520874023e+00,1.081520849766093306e-06
2.366016626358032227e+00,2.366015672683715820e+00,9.811193422137876041e-07
2.366017341613769531e+00,2.366016387939453125e+00,8.889253990673751105e-07
2.366017818450927734e+00,2.366017103195190430e+00,8.042561034926620778e-07
2.366016864776611328e+00,2.366016149520874023e+00,7.265267072398273740e-07
2.366017580032348633e+00,2.366016864776611328e+00,6.551788374054012820e-07
2.366017341613769531e+00,2.366016864776611328e+00,5.956473501100845169e-07
2.366017341613769531e+00,2.366016864776611328e+00,5.355328198675124440e-07
2.366017103195190430e+00,2.366016626358032227e+00,4.803526394425716717e-07
2.366017341613769531e+00,2.366016864776611328e+00,4.356377019121282501e-07
2.366018056869506836e+00,2.366017580032348633e+00,3.891069866313046077e-07
2.366017103195190430e+00,2.366016864776611328e+00,3.523193470300611807e-07
2.366017103195190430e+00,2.366016864776611328e+00,3.130222978597885231e-07
2.366017103195190430e+00,2.366016864776611328e+00,2.828445246905175736e-07
2.366016864776611328e+00,2.366016626358032227e+00,2.555472917720180703e-07
2.366017580032348633e+00,2.366017341613769531e+00,2.249179544833168620e-07
2.366015911102294922e+00,2.366015672683715820e+00,2.026446139780091471e-07
2.366016387939453125e+00,2.366016149520874023e+00,1.825479643002836383e-07
2.366016626358032227e+00,2.366016387939453125e+00,1.644345388740475755e-07
2.366016149520874023e+00,2.366015911102294922e+00,1.421615252183983102e-07
2.366016864776611328e+00,2.366016626358032227e+00,1.274830339070831542e-07
2.366017341613769531e+00,2.366017341613769531e+00,1.142845462709374260e-07
2.366018056869506836e+00,2.366018056869506836e+00,1.024328781795702525e-07
2.366016149520874023e+00,2.366016149520874023e+00,9.179699844708011369e-08
2.366015911102294922e+00,2.366015911102294922e+00,8.226387393506229273e-08
2.366016864776611328e+00,2.366016864776611328e+00,7.372457133669740870e-08
2.366016864776611328e+00,2.366016864776611328e+00,6.608325975321349688e-08
2.366017103195190430e+00,2.366017103195190430e+00,5.925167556597443763e-08
2.366017103195190430e+00,2.366017103195190430e+00,4.718984314422414172e-08
2.366016149520874023e+00,2.366016149520874023e+00,4.174624734787357738e-08
2.366016864776611328e+00,2.366016864776611328e+00,3.689455141397957050e-08
2.366017103195190430e+00,2.366017103195190430e+00,3.257391867350634129e-08
2.366017341613769531e+00,2.366017341613769531e+00,2.873030702232881595e-08
2.366016626358032227e+00,2.366016626358032227e+00,2.531469611710690515e-08
2.366017103195190430e+00,2.366017103195190430e+00,2.228233242362875899e-08
2.366016387939453125e+00,2.366016387939453125e+00,1.959258000283625734e-08
2.366016387939453125e+00,2.366016387939453125e+00,1.721010711719372921e-08
2.366016387939453125e+00,2.366016387939453125e+00,1.510141167671008589e-08
2.366016387939453125e+00,2.366016387939453125e+00,1.323710741019112902e-08
2.366016864776611328e+00,2.366016864776611328e+00,1.159054541233217606e-08
2.366016864776611328e+00,2.366016864776611328e+00,1.013792694237736214e-08
2.366017341613769531e+00,2.366017341613769531e+00,8.857607092238595214e-09
2.366016387939453125e+00,2.366016387939453125e+00,7.730679207895718719e-09
2.366016626358032227e+00,2.366016626358032227e+00,6.739688362955575940e-09
2.366016149520874023e+00,2.366016149520874023e+00,5.869253083545800109e-09
2.366016387939453125e+00,2.366016387939453125e+00,5.105520894943538224e-09
2.366015672683715820e+00,2.366015672683715820e+00,4.436135458973922141e-09
2.366017103195190430e+00,2.366017103195190430e+00,3.850196605981182074e-09
2.366015911102294922e+00,2.366015911102294922e+00,3.337665921421262283e-09
2.366016387939453125e+00,2.366016387939453125e+00,2.890117256626467679e-09
2.366015911102294922e+00,2.366015911102294922e+00,2.499628060093073145e-09
2.366016387939453125e+00,2.366016387939453125e+00,2.159376899513176795e-09
2.366017580032348633e+00,2.366017580032348633e+00,1.863236454013872390e-09
2.366016864776611328e+00,2.366016864776611328e+00,1.605761745793188311e-09
2.366016387939453125e+00,2.366016387939453125e+00,1.382188918874760475e-09
2.366015672683715820e+00,2.366015672683715820e+00,1.188318221601036839e-09
2.366016864776611328e+00,2.366016864776611328e+00,1.020400097750950863e-09
2.366017103195190430e+00,2.366017103195190430e+00,8.751074864754571081e-10
2.366017103195190430e+00,2.366017103195190430e+00,7.495681297875478322e-10
2.366016626358032227e+00,2.366016626358032227e+00,6.412383957155043390e-10
2.366016626358032227e+00,2.366016626358032227e+00,5.478726361474173245e-10
2.366016864776611328e+00,2.366016864776611328e+00,4.674966525008983353e-10
2.366016864776611328e+00,2.366016864776611328e+00,3.984083896124701596e-10
2.366016864776611328e+00,2.366016864776611328e+00,3.390858982488254014e-10
2.366016626358032227e+00,2.366016626358032227e+00,2.882186433961209104e-10
2.366016626358032227e+00,2.366016626358032227e+00,2.446574887127184184e-10
2.366016626358032227e+00,2.366016626358032227e+00,2.074076049796147458e-10
2.366016626358032227e+00,2.366016626358032227e+00,1.755878775711039452e-10
2.366016626358032227e+00,2.366016626358032227e+00,1.484520839589720254e-10
2.366016626358032227e+00,2.366016626358032227e+00,1.253372267084884584e-10
2.366016626358032227e+00,2.366016626358032227e+00,1.056755932760111705e-10
2.366016149520874023e+00,2.366016149520874023e+00,8.897389769391139680e-11
2.366016149520874023e+00,2.366016149520874023e+00,7.480916580648866443e-11
2.366016149520874023e+00,2.366016149520874023e+00,6.280753001020045190e-11
2.366016149520874023e+00,2.366016149520874023e+00,5.265705232959660975e-11
2.366016149520874023e+00,2.366016149520874023e+00,4.408200887651148037e-11
2.366016149520874023e+00,2.366016149520874023e+00,3.684934302139453166e-11
2.366016149520874023e+00,2.366016149520874023e+00,3.075800725227395560e-11
2.366016149520874023e+00,2.366016149520874023e+00,2.563443034231394080e-11
2.366016149520874023e+00,2.366016149520874023e+00,2.133149733241079815e-11
2.366016149520874023e+00,2.366016149520874023e+00,1.772386230836087151e-11
2.366016149520874023e+00,2.366016149520874023e+00,1.470289341665154126e-11
2.366016149520874023e+00,2.366016149520874023e+00,1.217718894469532742e-11
2.366016149520874023e+00,2.366016149520874023e+00,1.006890317650777078e-11
2.366016149520874023e+00,2.366016149520874023e+00,8.311493854273876991e-12
2.366016149520874023e+00,2.366016149520874023e+00,6.849192654007074665e-12
2.366016149520874023e+00,2.366016149520874023e+00,5.634437794804769695e-12
2.366016149520874023e+00,2.366016149520874023e+00,4.626723483502903633e-12
2.366016149520874023e+00,2.366016149520874023e+00,3.792226081766880696e-12
2.366016149520874023e+00,2.366016149520874023e+00,3.102309858657448238e-12
2.366016149520874023e+00,2.366016149520874023e+00,2.533210837277199978e-12
2.366016149520874023e+00,2.366016149520874023e+00,2.064312045954586061e-12
2.366016149520874023e+00,2.366016149520874023e+00,1.678852044363632334e-12
2.366016149520874023e+00,2.366016149520874023e+00,1.362619652528485048e-12
2.366016149520874023e+00,2.366016149520874023e+00,1.103651024736418407e-12
2.366016149520874023e+00,2.366016149520874023e+00,8.920647423873995230e-13
2.366016149520874023e+00,2.366016149520874023e+00,7.195248628681649716e-13
2.366016149520874023e+00,2.366016149520874023e+00,5.791624775250414636e-13
2.366016149520874023e+00,2.366016149520874023e+00,4.652330495673318023e-13
2.366016149520874023e+00,2.366016149520874023e+00,3.729432669803689482e-13
2.366016149520874023e+00,2.366016149520874023e+00,2.983534914350466360e-13
2.366016149520874023e+00,2.366016149520874023e+00,2.381974554665350352e-13
2.366016149520874023e+00,2.366016149520874023e+00,1.898024787469129726e-13
2.366016149520874023e+00,2.366016149520874023e+00,1.509383709599049217e-13
2.366016149520874023e+00,2.366016149520874023e+00,1.197999625933768297e-13
2.366016149520874023e+00,2.366016149520874023e+00,9.490110384818492562e-14
2.366016149520874023e+00,2.366016149520874023e+00,7.503325489145035165e-14
2.366016149520874023e+00,2.366016149520874023e+00,5.920882274051963989e-14
2.366016149520874023e+00,2.366016149520874023e+00,4.663264674582834335e-14
2.366016149520874023e+00,2.366016149520874023e+00,3.665706857524687889e-14
2.366016149520874023e+00,2.366016149520874023e+00,2.876038369590237787e-14
2.366016149520874023e+00,2.366016149520874023e+00,2.252054438929822905e-14
2.366016149520874023e+00,2.366016149520874023e+00,1.760165465800305612e-14
