total_loss,nll_loss,entropy_penalty
2.460447549819946289e-01,2.011683285236358643e-01,4.487642645835876465e-02
2.591761648654937744e-01,2.139745652675628662e-01,4.520160704851150513e-02
5.264145508408546448e-02,7.417052984237670898e-03,4.522440209984779358e-02
4.749840870499610901e-02,2.803813666105270386e-03,4.469459503889083862e-02
2.452038228511810303e-01,2.013170123100280762e-01,4.388680681586265564e-02
3.618999123573303223e-01,3.178346157073974609e-01,4.406528547406196594e-02
5.743583291769027710e-02,1.407149992883205414e-02,4.336433485150337219e-02
7.807915806770324707e-01,7.388395667076110840e-01,4.195199906826019287e-02
1.434680670499801636e-01,1.008397340774536133e-01,4.262832924723625183e-02
1.982686519622802734e-01,1.557236760854721069e-01,4.254497960209846497e-02
1.688543707132339478e-01,1.265605241060256958e-01,4.229384288191795349e-02
5.681214481592178345e-02,1.465760078281164169e-02,4.215454310178756714e-02
8.311853557825088501e-02,4.122964292764663696e-02,4.188889265060424805e-02
2.229470014572143555e-01,1.813602894544601440e-01,4.158670455217361450e-02
1.440246254205703735e-01,1.026809141039848328e-01,4.134371131658554077e-02
9.866198152303695679e-02,5.752415955066680908e-02,4.113782197237014771e-02
4.003654718399047852e-01,3.597300946712493896e-01,4.063536226749420166e-02
2.654303312301635742e-01,2.249828726053237915e-01,4.044744372367858887e-02
1.740707606077194214e-01,1.343272924423217773e-01,3.974347189068794250e-02
1.293258368968963623e-01,9.019642323255538940e-02,3.912941738963127136e-02
7.556968182325363159e-02,3.786956891417503357e-02,3.770011290907859802e-02
2.143644988536834717e-01,1.780916452407836914e-01,3.627285733819007874e-02
5.162248760461807251e-02,1.482561789453029633e-02,3.679686784744262695e-02
3.412424623966217041e-01,3.051834702491760254e-01,3.605899214744567871e-02
9.238718450069427490e-02,5.537543818354606628e-02,3.701175004243850708e-02
6.453130394220352173e-02,2.721841074526309967e-02,3.731289133429527283e-02
1.612189710140228271e-01,1.239781007170677185e-01,3.724087774753570557e-02
1.860203295946121216e-01,1.487332582473754883e-01,3.728707134723663330e-02
6.152208149433135986e-02,2.442805282771587372e-02,3.709402680397033691e-02
1.338609606027603149e-01,9.735077619552612305e-02,3.651018068194389343e-02
2.642814218997955322e-01,2.284113615751266479e-01,3.587006404995918274e-02
1.142759174108505249e-01,7.845965027809143066e-02,3.581627085804939270e-02
5.245061591267585754e-02,1.691648736596107483e-02,3.553412854671478271e-02
5.310689657926559448e-02,1.800673082470893860e-02,3.510016575455665588e-02
1.750331819057464600e-01,1.402855813503265381e-01,3.474760800600051880e-02
2.616680860519409180e-01,2.264735698699951172e-01,3.519452363252639771e-02
9.626851975917816162e-02,6.027306616306304932e-02,3.599545732140541077e-02
1.400536745786666870e-01,1.040953695774078369e-01,3.595830500125885010e-02
5.780640617012977600e-02,2.182645350694656372e-02,3.597995266318321228e-02
1.080278530716896057e-01,7.262523472309112549e-02,3.540261834859848022e-02
2.956320643424987793e-01,2.604254186153411865e-01,3.520663082599639893e-02
3.051173388957977295e-01,2.694959640502929688e-01,3.562137484550476074e-02
3.209403455257415771e-01,2.849862277507781982e-01,3.595411032438278198e-02
1.065783798694610596e-01,6.986494362354278564e-02,3.671343252062797546e-02
1.583916842937469482e-01,1.214480921626091003e-01,3.694359585642814636e-02
9.274718910455703735e-02,5.576212331652641296e-02,3.698506578803062439e-02
