total_loss,nll_loss,entropy_penalty
4.122260808944702148e-01,9.382759034633636475e-02,3.183985054492950439e-01
5.558026432991027832e-01,9.400115907192230225e-02,4.618014991283416748e-01
7.163872122764587402e-01,9.454353153705596924e-02,6.218436956405639648e-01
8.886986970901489258e-01,9.660317748785018921e-02,7.920955419540405273e-01
1.067450046539306641e+00,1.017354279756546021e-01,9.657145738601684570e-01
1.248566627502441406e+00,1.124808266758918762e-01,1.136085748672485352e+00
1.429522156715393066e+00,1.305269896984100342e-01,1.298995137214660645e+00
1.606426715850830078e+00,1.506189703941345215e-01,1.455807685852050781e+00
1.771652102470397949e+00,1.608516424894332886e-01,1.610800504684448242e+00
1.920119762420654297e+00,1.618369966745376587e-01,1.758282780647277832e+00
2.047386407852172852e+00,1.628122776746749878e-01,1.884574055671691895e+00
2.153945446014404297e+00,1.690861433744430542e-01,1.984859347343444824e+00
2.232752799987792969e+00,1.693919897079467773e-01,2.063360929489135742e+00
2.282731771469116211e+00,1.661942750215530396e-01,2.116537570953369141e+00
2.305588006973266602e+00,1.704104542732238770e-01,2.135177612304687500e+00
2.297961711883544922e+00,1.784242540597915649e-01,2.119537353515625000e+00
2.260170936584472656e+00,1.805825680494308472e-01,2.079588413238525391e+00
2.193170547485351562e+00,1.720125526189804077e-01,2.021157979965209961e+00
2.100624322891235352e+00,1.614728718996047974e-01,1.939151406288146973e+00
1.983851671218872070e+00,1.551773399114608765e-01,1.828674316406250000e+00
1.844573497772216797e+00,1.527901589870452881e-01,1.691783308982849121e+00
1.687891244888305664e+00,1.518503874540328979e-01,1.536040902137756348e+00
1.518380284309387207e+00,1.480755358934402466e-01,1.370304703712463379e+00
1.339241147041320801e+00,1.392533481121063232e-01,1.199987769126892090e+00
1.155140519142150879e+00,1.283166110515594482e-01,1.026823878288269043e+00
9.713162183761596680e-01,1.181878149509429932e-01,8.531284332275390625e-01
7.934406399726867676e-01,1.100120022892951965e-01,6.834286451339721680e-01
6.266176700592041016e-01,1.035853773355484009e-01,5.230323076248168945e-01
4.752447009086608887e-01,9.839732944965362549e-02,3.768473565578460693e-01
3.444509506225585938e-01,9.513437002897262573e-02,2.493165880441665649e-01
2.383171916007995605e-01,9.365294128656387329e-02,1.446642577648162842e-01
1.597199738025665283e-01,9.298430383205413818e-02,6.673566997051239014e-02
1.113219633698463440e-01,9.270118176937103271e-02,1.862078160047531128e-02
