total_loss,nll_loss,entropy_penalty
5.251014232635498047e-01,4.717127680778503418e-01,5.338868498802185059e-02
6.763359904289245605e-02,1.520506944507360458e-02,5.242852866649627686e-02
1.122502833604812622e-01,6.144208833575248718e-02,5.080819129943847656e-02
8.321112394332885742e-02,3.351647034287452698e-02,4.969464987516403198e-02
8.491351455450057983e-02,3.588401153683662415e-02,4.902950301766395569e-02
9.699489176273345947e-02,4.889681190252304077e-02,4.809807613492012024e-02
1.037973314523696899e-01,5.689203366637229919e-02,4.690530151128768921e-02
1.040931791067123413e-01,5.773118138313293457e-02,4.636199772357940674e-02
6.893067061901092529e-02,2.357251942157745361e-02,4.535814747214317322e-02
1.332064270973205566e-01,8.902364224195480347e-02,4.418277740478515625e-02
5.702503770589828491e-02,1.257653813809156418e-02,4.444849863648414612e-02
1.058545336127281189e-01,6.155849993228912354e-02,4.429603368043899536e-02
7.822054624557495117e-02,3.382131829857826233e-02,4.439922794699668884e-02
9.312437474727630615e-02,4.881055653095245361e-02,4.431382194161415100e-02
5.658061057329177856e-02,1.237461436539888382e-02,4.420599713921546936e-02
4.190704524517059326e-01,3.752507865428924561e-01,4.381966590881347656e-02
7.587236166000366211e-02,3.195668011903762817e-02,4.391567781567573547e-02
5.896341055631637573e-02,1.523967087268829346e-02,4.372373968362808228e-02
5.063977837562561035e-02,7.405541371554136276e-03,4.323423653841018677e-02
1.141713112592697144e-01,7.164043188095092773e-02,4.253087565302848816e-02
5.615973472595214844e-02,1.424017362296581268e-02,4.191956296563148499e-02
6.862746924161911011e-02,2.768498659133911133e-02,4.094248265027999878e-02
1.852876245975494385e-01,1.451825350522994995e-01,4.010508581995964050e-02
4.036820307374000549e-02,1.724543399177491665e-03,3.864365816116333008e-02
7.700897753238677979e-02,4.039463400840759277e-02,3.661433979868888855e-02
3.830409795045852661e-02,1.678975299000740051e-03,3.662512078881263733e-02
1.763418912887573242e-01,1.399815827608108521e-01,3.636030852794647217e-02
8.367393910884857178e-02,4.674193263053894043e-02,3.693200647830963135e-02
1.393068283796310425e-01,1.021175980567932129e-01,3.718923404812812805e-02
2.715867161750793457e-01,2.338127642869949341e-01,3.777395561337471008e-02
1.144255101680755615e-01,7.600379735231399536e-02,3.842171281576156616e-02
1.285498887300491333e-01,8.982417732477188110e-02,3.872570767998695374e-02
1.362775713205337524e-01,9.784426540136337280e-02,3.843330964446067810e-02
6.716884672641754150e-02,2.952388860285282135e-02,3.764495998620986938e-02
1.106318980455398560e-01,7.442352920770645142e-02,3.620837256312370300e-02
4.503879696130752563e-02,7.579536177217960358e-03,3.745926171541213989e-02
1.520736515522003174e-01,1.139538064599037170e-01,3.811984136700630188e-02
2.253011465072631836e-01,1.866353452205657959e-01,3.866579383611679077e-02
4.698297008872032166e-02,8.297633379697799683e-03,3.868533670902252197e-02
1.319992244243621826e-01,9.402463585138320923e-02,3.797459229826927185e-02
6.422777473926544189e-02,2.679835818707942963e-02,3.742941841483116150e-02
4.764594137668609619e-02,1.144655141979455948e-02,3.619939088821411133e-02
4.359775781631469727e-02,9.439454413950443268e-03,3.415830433368682861e-02
5.727401971817016602e-01,5.406157374382019043e-01,3.212447464466094971e-02
6.445060670375823975e-02,2.976334467530250549e-02,3.468726575374603271e-02
1.429705023765563965e-01,1.076364517211914062e-01,3.533404693007469177e-02
8.341220766305923462e-02,4.804167151451110840e-02,3.537053614854812622e-02
2.285046577453613281e-01,1.935145556926727295e-01,3.499010950326919556e-02
1.137885302305221558e-01,7.931569963693618774e-02,3.447283431887626648e-02
1.104537695646286011e-01,7.661593705415725708e-02,3.383783251047134399e-02
1.415119469165802002e-01,1.082632765173912048e-01,3.324867039918899536e-02
6.739225238561630249e-02,3.497656062245368958e-02,3.241569176316261292e-02
5.478259548544883728e-02,2.316896989941596985e-02,3.161362558603286743e-02
9.806820750236511230e-02,6.683268398046493530e-02,3.123552724719047546e-02
4.839467629790306091e-02,1.828378997743129730e-02,3.011088632047176361e-02
4.059576615691184998e-02,1.127601694315671921e-02,2.931975014507770538e-02
7.512509822845458984e-01,7.222331166267395020e-01,2.901787683367729187e-02
1.547885835170745850e-01,1.230661422014236450e-01,3.172244131565093994e-02
2.043598145246505737e-01,1.712125390768051147e-01,3.314727544784545898e-02
2.307011932134628296e-01,1.970820277929306030e-01,3.361916169524192810e-02
2.050437182188034058e-01,1.715137511491775513e-01,3.352996706962585449e-02
7.244160771369934082e-02,3.889009356498718262e-02,3.355151414871215820e-02
1.013581901788711548e-01,6.812248378992080688e-02,3.323571011424064636e-02
3.237005174160003662e-01,2.910117805004119873e-01,3.268874809145927429e-02
7.133986055850982666e-02,3.833276778459548950e-02,3.300708904862403870e-02
2.842524349689483643e-01,2.516264021396636963e-01,3.262602165341377258e-02
3.550165891647338867e-02,2.935899421572685242e-03,3.256576135754585266e-02
1.397581994533538818e-01,1.076788231730461121e-01,3.207936882972717285e-02
1.498541533946990967e-01,1.179679930210113525e-01,3.188615292310714722e-02
1.926424354314804077e-01,1.608389467000961304e-01,3.180348500609397888e-02
7.392960190773010254e-01,7.076079249382019043e-01,3.168809413909912109e-02
4.315560683608055115e-02,1.049786712974309921e-02,3.265773877501487732e-02
7.672651112079620361e-02,4.388584569096565247e-02,3.284066915512084961e-02
8.302143216133117676e-02,5.006949231028556824e-02,3.295193985104560852e-02
6.425496339797973633e-01,6.095103025436401367e-01,3.303935751318931580e-02
6.133591383695602417e-02,2.809968777000904083e-02,3.323622420430183411e-02
4.375607892870903015e-02,1.095015276223421097e-02,3.280592709779739380e-02
7.059973478317260742e-02,3.859324008226394653e-02,3.200649097561836243e-02
5.083671957254409790e-02,1.921339333057403564e-02,3.162332624197006226e-02
4.870670437812805176e-01,4.556984901428222656e-01,3.136856853961944580e-02
2.131016403436660767e-01,1.807031035423278809e-01,3.239854052662849426e-02
5.345585346221923828e-01,5.020089745521545410e-01,3.254956379532814026e-02
8.389099240303039551e-01,8.065682053565979004e-01,3.234174475073814392e-02
4.603075385093688965e-01,4.280152320861816406e-01,3.229231387376785278e-02
3.410821557044982910e-01,3.088623285293579102e-01,3.221981972455978394e-02
9.929914772510528564e-02,6.753946840763092041e-02,3.175967559218406677e-02
2.523949146270751953e-01,2.222630679607391357e-01,3.013183362782001495e-02
2.678458988666534424e-01,2.375493943691253662e-01,3.029649890959262848e-02
1.324868351221084595e-01,1.007271558046340942e-01,3.175967931747436523e-02
1.087624952197074890e-01,7.711729407310485840e-02,3.164520114660263062e-02
2.438729703426361084e-01,2.127596288919448853e-01,3.111333586275577545e-02
4.698988497257232666e-01,4.393455684185028076e-01,3.055328130722045898e-02
2.304624915122985840e-01,1.999876946210861206e-01,3.047480247914791107e-02
2.368005216121673584e-01,2.062815725803375244e-01,3.051894158124923706e-02
5.130403637886047363e-01,4.824443459510803223e-01,3.059599734842777252e-02
4.127690196037292480e-01,3.827808201313018799e-01,2.998820878565311432e-02
2.341271936893463135e-01,2.054484933614730835e-01,2.867870032787322998e-02
1.877819299697875977e+00,1.848567247390747070e+00,2.925204671919345856e-02
4.126207157969474792e-02,1.063151936978101730e-02,3.063055127859115601e-02
1.547069102525711060e-01,1.237458437681198120e-01,3.096107207238674164e-02
7.045912742614746094e-01,6.740986108779907227e-01,3.049266338348388672e-02
1.262763738632202148e-01,9.545478969812393188e-02,3.082158230245113373e-02
2.121004462242126465e-01,1.812663674354553223e-01,3.083407506346702576e-02
6.684642285108566284e-02,3.647986054420471191e-02,3.036656230688095093e-02
7.329381108283996582e-01,7.037246227264404297e-01,2.921351604163646698e-02
4.109383225440979004e-01,3.807194828987121582e-01,3.021885268390178680e-02
5.838278532028198242e-01,5.532542467117309570e-01,3.057358413934707642e-02
1.400096714496612549e-01,1.093883439898490906e-01,3.062133491039276123e-02
8.557166159152984619e-02,5.511168390512466431e-02,3.045997582376003265e-02
1.496769189834594727e-01,1.194224059581756592e-01,3.025451302528381348e-02
1.810598969459533691e-01,1.508409678936004639e-01,3.021893277764320374e-02
3.686235547065734863e-01,3.384209573268890381e-01,3.020261228084564209e-02
1.092488989233970642e-01,7.899811863899230957e-02,3.025078214704990387e-02
5.115528702735900879e-01,4.812248647212982178e-01,3.032799623906612396e-02
