total_loss,nll_loss,entropy_penalty
2.354239374399185181e-01,1.902949362993240356e-01,4.512900114059448242e-02
2.291789352893829346e-01,1.837130039930343628e-01,4.546593502163887024e-02
5.326258018612861633e-02,7.693558465689420700e-03,4.556902125477790833e-02
4.796553403139114380e-02,2.876851474866271019e-03,4.508868232369422913e-02
2.291617393493652344e-01,1.848961412906646729e-01,4.426560178399085999e-02
4.106337428092956543e-01,3.662105500698089600e-01,4.442318901419639587e-02
5.586235597729682922e-02,1.180578395724296570e-02,4.405657202005386353e-02
5.994571447372436523e-01,5.566134452819824219e-01,4.284372180700302124e-02
1.384136974811553955e-01,9.550753235816955566e-02,4.290617257356643677e-02
2.010969221591949463e-01,1.584299504756927490e-01,4.266697168350219727e-02
1.712348759174346924e-01,1.286609917879104614e-01,4.257387667894363403e-02
5.632371455430984497e-02,1.372179668396711349e-02,4.260191693902015686e-02
7.911927998065948486e-02,3.673274070024490356e-02,4.238653555512428284e-02
2.295941412448883057e-01,1.876110732555389404e-01,4.198307543992996216e-02
1.797818988561630249e-01,1.382474154233932495e-01,4.153448343276977539e-02
1.141180023550987244e-01,7.285749912261962891e-02,4.126050323247909546e-02
3.366177678108215332e-01,2.959255576133728027e-01,4.069219902157783508e-02
2.938058972358703613e-01,2.536478936672210693e-01,4.015799984335899353e-02
2.490630447864532471e-01,2.094288617372512817e-01,3.963417559862136841e-02
1.411905884742736816e-01,1.010035872459411621e-01,4.018699377775192261e-02
7.677266001701354980e-02,3.629722073674201965e-02,4.047543555498123169e-02
2.097631990909576416e-01,1.691637933254241943e-01,4.059940576553344727e-02
7.085066288709640503e-02,3.072624467313289642e-02,4.012441635131835938e-02
1.865702569484710693e-01,1.475472748279571533e-01,3.902298957109451294e-02
1.035288870334625244e-01,6.439794600009918213e-02,3.913094103336334229e-02
5.595081299543380737e-02,1.622425951063632965e-02,3.972655162215232849e-02
1.090972274541854858e-01,6.920719146728515625e-02,3.989003598690032959e-02
1.352187842130661011e-01,9.544210880994796753e-02,3.977667167782783508e-02
8.003119379281997681e-02,4.019580781459808350e-02,3.983538597822189331e-02
8.379259705543518066e-02,4.419324174523353577e-02,3.959935903549194336e-02
1.269865334033966064e-01,8.778925240039825439e-02,3.919728472828865051e-02
6.762211024761199951e-02,2.936447598040103912e-02,3.825763240456581116e-02
4.546088352799415588e-02,7.439770735800266266e-03,3.802111372351646423e-02
4.090922698378562927e-02,3.301935968920588493e-03,3.760728985071182251e-02
1.734573841094970703e-01,1.364968419075012207e-01,3.696054965257644653e-02
1.104239374399185181e-01,7.260841131210327148e-02,3.781552612781524658e-02
4.946233704686164856e-02,1.155172288417816162e-02,3.791061416268348694e-02
5.492295697331428528e-02,1.749538630247116089e-02,3.742757067084312439e-02
5.297922343015670776e-02,1.631843298673629761e-02,3.666079044342041016e-02
1.451056152582168579e-01,1.094153895974159241e-01,3.569022938609123230e-02
2.567112147808074951e-01,2.204103916883468628e-01,3.630083054304122925e-02
2.001648098230361938e-01,1.634818613529205322e-01,3.668295219540596008e-02
3.662401139736175537e-01,3.291077613830566406e-01,3.713234141469001770e-02
9.672957658767700195e-02,5.968325585126876831e-02,3.704632073640823364e-02
1.793940067291259766e-01,1.419765651226043701e-01,3.741743415594100952e-02
5.486089736223220825e-02,1.705767028033733368e-02,3.780322894454002380e-02
