total_loss,nll_loss,entropy_penalty
1.334376215934753418e+00,1.222977489233016968e-01,1.212078452110290527e+00
1.306252360343933105e+00,1.227216199040412903e-01,1.183530688285827637e+00
1.256425023078918457e+00,1.227883026003837585e-01,1.133636593818664551e+00
1.191920399665832520e+00,1.222252994775772095e-01,1.069695115089416504e+00
1.115135550498962402e+00,1.155718639492988586e-01,9.995636343955993652e-01
1.027904391288757324e+00,1.052969843149185181e-01,9.226074218750000000e-01
9.341426491737365723e-01,9.696394950151443481e-02,8.371787667274475098e-01
8.329643607139587402e-01,8.914177119731903076e-02,7.438225150108337402e-01
7.256464362144470215e-01,8.063434809446334839e-02,6.450119614601135254e-01
6.182041764259338379e-01,7.479391247034072876e-02,5.434102416038513184e-01
5.136894583702087402e-01,7.127175480127334595e-02,4.424176514148712158e-01
4.121279120445251465e-01,6.613748520612716675e-02,3.459903895854949951e-01
3.172431290149688721e-01,5.978551134467124939e-02,2.574576437473297119e-01
2.328389734029769897e-01,5.376621708273887634e-02,1.790727376937866211e-01
1.629432588815689087e-01,5.027928948402404785e-02,1.126639917492866516e-01
1.102371066808700562e-01,5.003950372338294983e-02,6.019758805632591248e-02
7.055597752332687378e-02,4.680677875876426697e-02,2.374918945133686066e-02
4.822523891925811768e-02,4.316779598593711853e-02,5.057442467659711838e-03
4.844210296869277954e-02,4.338316619396209717e-02,5.058939103037118912e-03
6.853658705949783325e-02,4.472951591014862061e-02,2.380707859992980957e-02
1.055102497339248657e-01,4.481248557567596436e-02,6.069778650999069214e-02
1.585766077041625977e-01,4.384317994117736816e-02,1.147334426641464233e-01
2.274085432291030884e-01,4.290837794542312622e-02,1.845001578330993652e-01
3.108725845813751221e-01,4.296198487281799316e-02,2.679106295108795166e-01
4.060699641704559326e-01,4.407796263694763184e-02,3.619919419288635254e-01
5.075606703758239746e-01,4.451644420623779297e-02,4.630441963672637939e-01
6.132624149322509766e-01,4.595622792840003967e-02,5.673061013221740723e-01
7.210286855697631836e-01,4.955640062689781189e-02,6.714721918106079102e-01
8.267646431922912598e-01,5.399414524435997009e-02,7.727705240249633789e-01
9.273515343666076660e-01,5.894457548856735229e-02,8.684071302413940430e-01
1.021299481391906738e+00,6.542748212814331055e-02,9.558721184730529785e-01
1.106936454772949219e+00,7.325440645217895508e-02,1.033681988716125488e+00
1.181221365928649902e+00,8.121322840452194214e-02,1.100008130073547363e+00
1.241880416870117188e+00,8.927900344133377075e-02,1.152601361274719238e+00
1.287154793739318848e+00,9.640400856733322144e-02,1.190750956535339355e+00
1.316384434700012207e+00,1.028462797403335571e-01,1.213538289070129395e+00
1.328217029571533203e+00,1.079524159431457520e-01,1.220264554023742676e+00
1.321978926658630371e+00,1.096834465861320496e-01,1.212295532226562500e+00
1.299766182899475098e+00,1.097190529108047485e-01,1.190047144889831543e+00
1.262654185295104980e+00,1.088490933179855347e-01,1.153804898262023926e+00
1.210015416145324707e+00,1.057849526405334473e-01,1.104230523109436035e+00
1.142544746398925781e+00,1.019914001226425171e-01,1.040553212165832520e+00
1.062364101409912109e+00,9.880744665861129761e-02,9.635567069053649902e-01
9.723166227340698242e-01,9.578198194503784180e-02,8.765345215797424316e-01
8.746756315231323242e-01,9.158194065093994141e-02,7.830935716629028320e-01
7.712746262550354004e-01,8.523108065128326416e-02,6.860436797142028809e-01
6.644530892372131348e-01,7.692139595746994019e-02,5.875317454338073730e-01
5.579605102539062500e-01,6.883718818426132202e-02,4.891233146190643311e-01
4.560370743274688721e-01,6.355247646570205688e-02,3.924846351146697998e-01
3.614588975906372070e-01,6.121384352445602417e-02,3.002450466156005859e-01
2.757399082183837891e-01,5.984499678015708923e-02,2.158949226140975952e-01
2.012066841125488281e-01,5.850435048341751099e-02,1.427023261785507202e-01
1.397070437669754028e-01,5.665310844779014587e-02,8.305393904447555542e-02
9.296537190675735474e-02,5.408220738172531128e-02,3.888317942619323730e-02
6.281790137290954590e-02,5.106240138411521912e-02,1.175550278276205063e-02
